transaction_id,order_id,payment_method,transaction_amount,transaction_date,success_flag
4346.0,4895,Crypto,NaN,15/07/2007,N
4347.0,2889,Crypto,-1158.3880267433942,24/08/1988,N
4348.0,1129,Crypto,904,1971-04-14,Y
4349.0,4483,,NaN,,maybe
4350.0,1926,Crypto,NaN,19/03/2024,N
4351.0,4646,Cash,NaN,06/12/1978,maybe
4352.0,120,,4735,2023-03-32,
4353.0,4370,Cash,NaN,2016-09-11,maybe
4354.0,4970,card,1754.4107864063817,05/07/1973,
4355.0,4540,card,2704.509644302998,2018-10-11,
4356.0,4486,,NaN,2023-03-32,Y
4357.0,1950,Cash,-101.74875305848286,2023-03-32,
4358.0,1682,card,2872,1993-05-31,N
4359.0,999999,card,2336,,
4360.0,769,Card,3941,2009-07-15,N
4361.0,954,,NaN,2009-05-29,N
4362.0,4572,Crypto,-1734.4859809248294,1971-04-05,N
4363.0,13,Cash,NaN,29/10/2015,maybe
4364.0,190,card,1308,1976-03-30,N
4365.0,4484,Cash,3287,2022-01-20,
4366.0,999999,Card,2635.847592691285,2023-03-32,N
4367.0,999,CASH,2134.0656298416025,2023-03-32,
4368.0,4728,card,NaN,2010-08-05,N
4369.0,803,Card,4424.9298961623745,2020-02-17,maybe
4370.0,999999,CASH,2049.0290169728496,1978-03-29,N
4371.0,4602,Card,NaN,2023-03-32,N
4372.0,4965,Crypto,3530.3288908338845,2023-03-32,maybe
4373.0,3754,Card,4416,1998-06-14,N
4374.0,3106,CASH,3764.4356208416893,,Y
4375.0,999999,card,771.9802741109547,2006-04-07,maybe
4376.0,3840,card,4430,1977-02-13,Y
,4960,,NaN,2023-03-32,Y
4378.0,1571,CASH,NaN,1996-04-19,maybe
4379.0,999999,Crypto,882,2023-03-32,Y
4380.0,770,card,3491,,
4381.0,1311,CASH,3238,11/01/1983,maybe
4382.0,4940,Card,2902.8128581397923,1979-06-01,maybe
4383.0,1792,Card,NaN,03/12/1994,N
4384.0,2050,Card,NaN,23/07/2013,maybe
4385.0,3057,,-618.6810548911126,,
4386.0,825,Card,NaN,2023-03-32,N
,999999,,3623.4535061778424,1979-08-22,maybe
4388.0,4085,card,NaN,2008-06-08,maybe
4389.0,999999,Cash,402,05/01/1982,
4390.0,1525,Cash,764,2023-03-32,Y
4391.0,424,Crypto,NaN,,
4392.0,441,card,NaN,,Y
4393.0,1374,Cash,54.62391643712317,2023-03-32,
4394.0,999999,,NaN,,maybe
4395.0,3047,CASH,3031,2023-03-32,N
4396.0,1101,Crypto,-410.78838690279736,2023-03-32,
4397.0,2414,Crypto,NaN,2002-11-15,maybe
4398.0,4510,Crypto,4912.988292581255,,maybe
4399.0,999999,Crypto,NaN,,
4400.0,2450,Crypto,NaN,23/12/2004,
4401.0,4084,Card,2771,2023-03-32,maybe
4402.0,2929,Card,982.8853099064067,2023-03-32,
4403.0,3914,Card,3961.4504836234028,,
4404.0,999999,Cash,-517.1756562740431,2020-06-14,maybe
4405.0,124,Cash,NaN,04/03/2020,
4406.0,1216,card,4652,2001-12-30,Y
4407.0,557,card,2063.8330356011143,1993-10-21,Y
4408.0,4501,Cash,NaN,2024-09-28,
4409.0,1039,Card,608,,Y
4410.0,2510,,4126,2015-02-01,
4411.0,564,Cash,4598.7955787181745,24/02/2010,
4412.0,1616,,1899,,
4413.0,1674,,3835,03/03/2011,N
4414.0,999999,card,125,,maybe
4415.0,999999,,3049,2007-02-27,Y
4416.0,4412,card,NaN,1996-07-27,N
4417.0,1101,Crypto,NaN,,maybe
4418.0,3536,Crypto,NaN,2023-03-32,
4419.0,754,Cash,NaN,1980-08-07,Y
4420.0,4530,,3472.172666977265,2023-03-32,N
4421.0,3946,,NaN,,
4422.0,2373,Crypto,-997.4121054862383,,maybe
4423.0,4207,,4553,10/02/1982,maybe
4424.0,1253,Crypto,NaN,17/01/1977,maybe
4425.0,4262,Crypto,2164.668524986312,27/06/2025,maybe
4426.0,1216,Crypto,3046.2069606040013,2023-03-32,
4427.0,2869,CASH,NaN,,Y
4428.0,4799,Crypto,3704,17/05/2011,
4429.0,1055,Card,2945,16/01/2016,N
4430.0,2648,card,4471.315848862762,,N
4431.0,2837,CASH,NaN,2014-07-05,Y
4432.0,4520,card,2489.322524818006,1972-05-07,
4433.0,3829,card,-1753.5188516541716,2013-09-20,
4434.0,2752,Crypto,2985,,
4435.0,3216,card,391.2404830212181,,
,3548,CASH,2484.6135283623125,2023-03-32,N
4437.0,687,card,3529,,N
4438.0,2824,Cash,782,,
4439.0,898,Cash,460,24/08/2001,N
4440.0,1291,card,2158,2023-03-32,
4441.0,1570,Cash,396.4218378194487,,Y
4442.0,295,CASH,2182,1996-02-14,Y
4443.0,4598,CASH,624.7361540863544,2023-03-32,
4444.0,4792,,NaN,2023-03-32,N
4445.0,2096,Cash,1743.7917961982944,2023-03-32,
4446.0,3983,,NaN,2023-03-32,N
4447.0,3759,card,NaN,16/06/1984,N
4448.0,3889,card,290,1975-05-27,Y
4449.0,3088,CASH,-215.53196151452926,2023-03-32,N
4450.0,2774,CASH,4078.9835979943437,,N
4451.0,2575,CASH,-356.1906480816135,08/12/1973,Y
4452.0,4804,,3785,2023-03-32,Y
4453.0,3872,Cash,-1667.1950621455017,,N
4454.0,1979,,3354,2023-03-32,
4455.0,719,Cash,NaN,,maybe
4456.0,3705,Crypto,1082,2005-09-13,Y
4457.0,1587,Card,3234.093002687261,,
4458.0,3395,CASH,4948,2023-03-32,Y
4459.0,3018,CASH,NaN,2023-03-32,maybe
4460.0,442,card,NaN,15/12/1998,N
4461.0,2518,Card,NaN,1980-12-28,maybe
4462.0,2984,,2993,03/02/2011,maybe
4463.0,4339,Crypto,3780.2936653613006,2023-03-32,N
4464.0,3903,,4145,1987-06-04,N
4465.0,3039,CASH,2560,2024-08-27,
4466.0,999999,,NaN,2023-03-32,Y
4467.0,1643,,1680.2093596950913,2023-03-32,Y
4468.0,853,,4212.508169291119,2000-11-12,N
4469.0,1275,Card,69,2009-01-28,Y
4470.0,3301,Card,4154,1996-10-17,
4471.0,2584,CASH,NaN,,
4472.0,2293,,NaN,,Y
4473.0,3528,,NaN,,Y
4474.0,3226,card,-926.9575049642162,1973-07-16,
4475.0,1022,CASH,2720.658694138775,2023-03-32,
4476.0,2082,card,1923.6402818229485,02/02/1993,N
4477.0,2397,Cash,980,18/10/1995,Y
4478.0,116,Card,NaN,2023-03-32,N
4479.0,999999,CASH,NaN,1980-08-14,N
4480.0,3428,CASH,-1635.4605719240437,30/10/1985,
4481.0,2738,CASH,273,1974-11-04,Y
4482.0,3741,,1675.2982991462018,19/11/2000,
4483.0,1409,,984,1984-12-05,maybe
4484.0,1685,Crypto,4420.661850126139,2023-03-32,N
4485.0,1237,card,3796,19/04/2005,
4486.0,4933,,-58.72465702526938,11/04/1992,Y
4487.0,2985,card,4915.163488059449,1998-02-06,N
4488.0,3058,,-948.7512198995096,21/02/1972,maybe
4489.0,628,Card,NaN,1978-08-02,
4490.0,2545,Card,3856,2023-03-32,maybe
4491.0,3546,CASH,3857.8178960327696,26/11/2009,
4492.0,992,CASH,NaN,,Y
4493.0,2245,Cash,124,2023-03-32,
4494.0,9,CASH,NaN,02/11/2008,Y
4495.0,999999,card,545,2023-03-32,
4496.0,2276,Card,-480.22317213123483,25/11/1982,
,999999,Crypto,NaN,,maybe
,3407,card,22.713413091798202,2003-08-08,N
4499.0,2691,Card,-1069.209990911695,,
4500.0,999999,card,2886.0327199438225,2023-03-32,
4501.0,2800,CASH,NaN,,N
4502.0,3833,card,1306.4104921295484,16/06/1989,
4503.0,4708,card,-721.2024584502744,2000-11-23,Y
4504.0,1257,Cash,2146,,N
4505.0,999999,Crypto,2482.55347635669,,N
4506.0,4129,Crypto,8.148998890696475,2023-03-32,N
4507.0,407,Crypto,4286,09/02/1996,Y
4508.0,3522,Card,2590,,
4509.0,999999,Crypto,NaN,,Y
,2331,,125,02/02/1994,
4511.0,4226,Card,1687.5592825111385,2023-03-32,Y
4512.0,2712,Crypto,1281,2023-03-32,
,740,,1730,2019-06-30,maybe
4514.0,463,Cash,NaN,27/01/2025,N
4515.0,4458,Cash,NaN,2021-08-26,Y
4516.0,1363,card,4357,1970-04-27,N
4517.0,999999,,3207.024790076869,09/09/2012,
4518.0,714,Cash,147,,N
,4919,,NaN,2017-08-10,
4520.0,4452,card,2323,2021-01-12,maybe
,999999,Cash,3726,2023-03-32,Y
4522.0,267,card,NaN,1971-12-27,maybe
4523.0,2796,Crypto,2607.043993666156,16/01/1972,Y
4524.0,999999,,NaN,2004-07-13,
4525.0,4309,,1500,,N
4526.0,2036,card,745.5464757752984,18/02/2005,N
4527.0,4084,card,-63.78147433600384,1975-05-08,Y
4528.0,4978,card,1389,2023-03-32,N
4529.0,86,card,NaN,08/09/1997,maybe
4530.0,2427,Card,1649,1988-10-30,N
4531.0,1228,CASH,1929,2010-01-24,Y
4532.0,2693,Cash,4268.262601882489,,N
4533.0,1171,,585.176176067363,18/01/1992,maybe
4534.0,383,card,NaN,2023-03-32,N
4535.0,999999,CASH,1964.981232173352,2023-03-32,N
4536.0,757,card,2304.872249222176,2023-03-32,N
4537.0,1633,Crypto,4684,27/12/1974,Y
4538.0,1096,Card,NaN,2011-04-17,
4539.0,1845,CASH,4568.513157486943,1991-11-03,maybe
4540.0,913,card,556,2002-08-06,
4541.0,44,card,NaN,23/06/2013,N
4542.0,3264,Card,468.268610637454,,N
4543.0,2902,CASH,4547.327764087793,1997-06-27,
4544.0,4131,card,NaN,2023-03-32,
4545.0,2856,Crypto,3024,2023-03-32,N
4546.0,3952,CASH,NaN,2023-03-32,N
4547.0,1694,Crypto,NaN,10/09/1985,Y
4548.0,3624,card,NaN,,
4549.0,226,Cash,-1883.6451086467264,2019-08-21,Y
4550.0,999999,Cash,3289,27/01/2007,N
4551.0,543,card,NaN,1973-07-14,Y
4552.0,3813,Crypto,NaN,16/05/2010,Y
4553.0,999999,,3721.1059224502933,2023-03-32,
4554.0,784,,173,,N
4555.0,999999,card,688.227642394244,,Y
4556.0,20,Crypto,2100,,N
4557.0,1857,Cash,NaN,,maybe
4558.0,999999,Crypto,NaN,2018-06-30,
4559.0,3767,Cash,3784.4857190295197,1986-05-29,maybe
,3566,Cash,4595,1998-07-05,maybe
4561.0,1049,card,419,2022-05-08,
4562.0,2171,Cash,-1402.3243779948007,,maybe
4563.0,3776,CASH,-905.2845621799322,,Y
4564.0,1214,Cash,-417.8561357494166,,Y
4565.0,533,,1497,2023-03-32,maybe
4566.0,1749,,2248,2020-08-31,
4567.0,73,CASH,NaN,27/02/1981,Y
4568.0,4665,Cash,2371.452872008619,2018-01-05,
4569.0,104,Crypto,3934.8949235956843,1981-02-13,Y
4570.0,687,,3616,2023-03-32,Y
4571.0,123,,-668.9224705911381,2023-03-32,
4572.0,4611,Cash,NaN,23/09/1975,N
4573.0,1264,Card,NaN,1992-03-21,maybe
4574.0,1069,Card,112,2023-03-32,maybe
4575.0,2878,Card,NaN,2023-03-32,Y
4576.0,719,card,NaN,16/05/2020,
4577.0,2154,CASH,1404,06/01/2004,Y
4578.0,999999,Cash,-3.0000976148094196,2023-03-32,N
4579.0,3755,Cash,1965.5528218338136,,Y
4580.0,2935,Cash,NaN,2023-03-32,N
4581.0,3916,Card,254,2025-09-24,Y
4582.0,999999,Card,288,2012-01-23,maybe
4583.0,2366,Cash,-402.7542306548453,12/08/1990,maybe
4584.0,4866,card,3673.4136290769056,,N
4585.0,2381,Crypto,-1985.0074080743211,31/08/2011,maybe
4586.0,4637,CASH,NaN,23/10/1983,maybe
4587.0,2367,Card,3743.4200230037422,,N
4588.0,999999,CASH,1812,23/06/2005,Y
4589.0,999999,Crypto,NaN,1970-07-27,Y
4590.0,1586,Card,2101,1979-09-09,Y
4591.0,1264,card,2952,,Y
4592.0,1547,Cash,NaN,2014-07-25,maybe
4593.0,339,Card,2928,2023-03-32,
4594.0,2570,card,2740.0476312374676,,N
4595.0,1288,Cash,NaN,2016-05-05,N
4596.0,4302,Crypto,NaN,2023-03-32,maybe
4597.0,3924,card,3584,2023-03-32,maybe
,4190,card,4080,19/04/2006,Y
4599.0,4474,card,NaN,,maybe
4600.0,924,card,4425,18/01/2012,maybe
4601.0,2209,Crypto,-659.4449865518552,01/08/1977,maybe
4602.0,1471,card,NaN,2023-03-32,
4603.0,1381,card,3761.355370763171,2023-03-32,Y
4604.0,3093,Cash,4000.7994871745404,2023-03-32,
4605.0,3383,Crypto,NaN,1976-03-21,N
4606.0,199,Card,NaN,,N
4607.0,674,CASH,3851.9054921611523,,Y
4608.0,1149,,2470,,maybe
4609.0,3610,,2638,1973-10-10,N
4610.0,999999,CASH,NaN,2023-03-32,N
,2000,,2508,2023-03-32,N
4612.0,4169,,1569,,
4613.0,3510,Card,NaN,2023-03-32,
4614.0,1511,CASH,1137.1097852501412,2023-03-32,N
4615.0,2642,Card,-1572.8441813100428,2003-01-25,
4616.0,1112,Cash,883.9014952465845,08/02/1974,N
4617.0,732,Crypto,-1770.4907784615823,2022-12-14,Y
4618.0,1602,,2238,,
4619.0,249,CASH,NaN,22/09/2019,N
4620.0,4771,Crypto,3961,1970-02-13,
4621.0,999999,CASH,4659.996236584992,1987-12-19,Y
,1166,Cash,789,27/06/1994,Y
4623.0,693,,NaN,30/11/2020,
4624.0,3667,CASH,4038.7562209049747,1995-06-13,
4625.0,999999,card,584.9578835460516,1971-09-25,
4626.0,2642,CASH,2932,2023-03-32,
4627.0,4097,CASH,1288.8475543337854,08/06/1994,Y
4628.0,1996,Card,NaN,2008-09-07,maybe
4629.0,3205,Crypto,1755.0122508499721,2023-03-32,N
4630.0,3591,,4313.447696299821,2020-08-18,Y
4631.0,2044,CASH,4696,18/06/2012,maybe
4632.0,140,Crypto,3232,21/07/2019,
4633.0,3873,Cash,-597.8891841258146,2023-03-32,N
4634.0,1650,Crypto,-1144.4574722895854,2023-03-32,N
4635.0,3252,Crypto,4439.450550428193,,maybe
4636.0,745,Card,NaN,04/06/1974,
4637.0,494,,4721.881966693586,03/03/1999,N
4638.0,3661,Crypto,NaN,22/02/2004,
4639.0,620,,NaN,,N
,1492,Crypto,3294,19/02/1990,
4641.0,1430,CASH,4480,2023-03-32,
4642.0,1860,Cash,NaN,13/11/1985,Y
4643.0,2119,Crypto,NaN,2023-03-32,Y
4644.0,3300,Card,NaN,1999-11-21,N
4645.0,1550,Cash,691,2023-03-32,N
4646.0,699,Crypto,NaN,11/05/1979,Y
4647.0,3744,,4585,2023-03-32,N
4648.0,2446,card,2569,,N
4649.0,589,Card,3173.850379201849,,N
4650.0,2775,Cash,3636,23/04/1980,maybe
4651.0,1329,,4138.397350179409,1972-07-24,Y
4652.0,999999,card,NaN,2023-03-32,
4653.0,999999,Crypto,444.3765588926899,,maybe
4654.0,326,,NaN,2023-03-32,Y
4655.0,1008,Card,-796.8591783055531,1970-06-16,
4656.0,981,Cash,NaN,,maybe
4657.0,243,,4067,01/06/1979,
4658.0,999999,Card,3843.0057293619393,,Y
4659.0,1039,,-1456.279290526988,2021-12-03,
4660.0,1891,Card,NaN,1989-09-01,maybe
4661.0,1248,Card,4895,,N
4662.0,3154,card,3696.136098971984,2023-03-32,maybe
4663.0,1637,,NaN,,maybe
4664.0,1888,card,NaN,30/12/2020,N
4665.0,4796,Crypto,NaN,2023-03-32,Y
4666.0,3686,Cash,4485,,maybe
4667.0,2753,,1903.2464510147092,2004-06-17,
4668.0,330,Crypto,4014,2023-03-32,Y
,1091,,NaN,26/12/1995,Y
4670.0,1916,Cash,2793.5754008893846,2023-03-32,N
4671.0,2227,Crypto,4778,,maybe
4672.0,1890,card,-26.172109847607317,,N
4673.0,617,CASH,NaN,2008-11-23,Y
4674.0,574,,-1576.4005843601406,,Y
4675.0,2246,Card,4904,2015-03-30,
4676.0,999999,Crypto,NaN,04/04/2015,
4677.0,3525,CASH,4233.021188120851,24/11/2006,
4678.0,738,Crypto,3758.1421526657296,22/04/1972,N
4679.0,3751,CASH,-125.97146270053645,,maybe
4680.0,213,Cash,NaN,,Y
4681.0,214,card,1375.1162373397651,,maybe
4682.0,1764,Crypto,1151,,maybe
4683.0,60,card,NaN,26/01/2014,Y
4684.0,3963,card,NaN,2023-03-32,maybe
4685.0,1928,Card,1652,,maybe
4686.0,2004,Cash,-1703.153123780088,20/05/2010,Y
4687.0,4188,,-1751.9477482620835,,
4688.0,1017,CASH,NaN,2023-03-32,Y
4689.0,1531,Cash,4093.0762428235566,2023-03-32,Y
4690.0,1258,Card,3836.8230683563734,01/05/1987,Y
4691.0,3897,CASH,-538.2463411625977,2023-03-32,Y
4692.0,4706,CASH,NaN,17/06/1991,N
4693.0,312,Crypto,2547,2023-03-32,N
4694.0,3121,,NaN,2023-03-32,N
4695.0,4852,CASH,4614.531515736633,,N
,1322,Crypto,2182,2023-03-32,N
4697.0,87,Card,1703,,
4698.0,999999,card,NaN,1970-01-28,
4699.0,874,CASH,4111,,
4700.0,4645,Crypto,NaN,2023-03-32,N
4701.0,3475,Crypto,4225.964871938857,2023-03-32,maybe
4702.0,3083,Crypto,4298.2476369456335,1993-01-13,N
4703.0,1185,card,4944,2015-01-12,N
4704.0,508,Card,4031,08/07/1972,
4705.0,856,Cash,1468,,N
4706.0,580,Crypto,NaN,04/04/2015,maybe
4707.0,2310,Card,NaN,2023-03-32,
4708.0,4947,card,1052,,Y
4709.0,999999,Card,3042,,maybe
4710.0,3780,Crypto,-1952.885065819883,,maybe
4711.0,4077,card,NaN,2018-01-27,maybe
4712.0,2722,CASH,NaN,,N
4713.0,3408,CASH,3673,2023-03-32,
4714.0,999999,CASH,3271,2023-03-32,
4715.0,3840,Cash,2088.9650006157767,,
4716.0,666,CASH,4520,,N
4717.0,999999,Cash,3152.34104078579,2023-03-32,N
4718.0,595,Cash,3745,2017-04-11,N
4719.0,2720,Cash,1943,05/07/2018,Y
4720.0,39,Cash,2060,2023-03-32,
4721.0,545,,NaN,2023-03-32,N
4722.0,999999,card,3942,2023-03-32,
4723.0,1937,Card,NaN,2005-05-11,maybe
4724.0,1199,CASH,NaN,,maybe
4725.0,1773,,1240.7654698380757,27/02/1977,
4726.0,3235,card,NaN,,maybe
4727.0,3767,Crypto,885,25/02/2021,maybe
4728.0,1538,Card,-191.68930818556078,2006-01-17,Y
4729.0,377,Crypto,NaN,,Y
4730.0,3329,Crypto,4036.1554698424834,2018-02-21,maybe
4731.0,3872,CASH,1146.8743592074884,1991-11-09,
4732.0,3647,CASH,NaN,18/08/1996,maybe
4733.0,18,Crypto,1080.1274881008849,,
4734.0,1236,Card,-373.42823329118505,2023-03-32,maybe
4735.0,944,Cash,NaN,,Y
4736.0,999999,Cash,2049,23/09/1978,maybe
4737.0,999999,Crypto,200.42341156350358,,Y
4738.0,2413,,4666,,Y
4739.0,39,Card,NaN,2011-06-16,maybe
4740.0,4668,Crypto,3184.134866717305,,Y
4741.0,4696,CASH,2868,,maybe
4742.0,1211,card,719.7684463690948,,
4743.0,362,Crypto,-1513.9402732213637,06/10/2016,N
4744.0,999999,Cash,4907,,
4745.0,2277,,NaN,1992-04-27,N
4746.0,3096,card,3782,,maybe
4747.0,4687,Crypto,3179,2023-03-32,Y
4748.0,4281,Crypto,NaN,20/09/2007,N
4749.0,999999,Card,NaN,2023-03-32,maybe
4750.0,107,card,NaN,2023-03-32,maybe
4751.0,3567,CASH,NaN,29/03/1982,N
4752.0,2935,CASH,2538,,N
4753.0,7,card,2130,,Y
4754.0,2356,Card,2567.15379887412,2023-03-32,maybe
4755.0,4044,Card,NaN,2023-03-32,maybe
4756.0,4674,Cash,2978,1991-12-30,maybe
4757.0,370,Cash,NaN,,Y
4758.0,3138,card,4379.562429464424,2023-03-32,maybe
4759.0,2157,Crypto,1100,28/05/2012,Y
4760.0,2411,,3697.233596033351,1982-04-23,maybe
4761.0,1231,Cash,2956.8835049398303,20/04/2009,
4762.0,3822,Cash,NaN,20/05/1984,Y
4763.0,3090,,NaN,2012-12-31,maybe
4764.0,2357,Card,39.59097951487229,2022-06-13,maybe
4765.0,2582,,-449.8761451522878,,
4766.0,2566,card,NaN,2023-03-32,N
,1244,,2413,,Y
4768.0,641,,1105.0957077540843,2023-03-32,N
4769.0,1321,Cash,4615,02/12/2005,N
4770.0,3285,Card,-1291.0918709001853,,maybe
4771.0,1758,Cash,4503.4469561930155,2000-01-12,N
4772.0,1323,Crypto,-1848.6093988709993,2023-03-32,Y
4773.0,3037,Card,1354,2023-03-32,
4774.0,1133,Crypto,NaN,29/09/1991,
4775.0,3837,Crypto,-1005.8377961317814,2023-07-24,Y
4776.0,999999,Card,NaN,2001-08-11,maybe
4777.0,309,Cash,1899,1975-09-01,Y
4778.0,4306,CASH,NaN,2023-03-32,maybe
4779.0,1281,Crypto,4802,2009-11-05,N
4780.0,4566,card,704.2164803960122,,
4781.0,3323,Card,3285.2225015888607,,N
4782.0,4053,card,NaN,,maybe
4783.0,4435,,1489,10/04/1998,
4784.0,4436,Crypto,2763,,
,752,card,NaN,2024-08-10,
4786.0,587,,1221,,
4787.0,4444,Crypto,NaN,1987-06-03,
4788.0,3692,Card,NaN,2014-09-29,
4789.0,4476,Cash,NaN,1971-04-06,Y
4790.0,1047,,4820,2023-03-32,
4791.0,999999,Cash,4494,1988-03-01,maybe
4792.0,3643,Card,-672.3640684551394,,
4793.0,2551,card,NaN,2009-01-08,N
4794.0,999999,CASH,NaN,,
4795.0,2679,Card,2125,,maybe
4796.0,999999,Card,-1553.521660293123,1976-08-27,maybe
4797.0,4103,Crypto,NaN,2023-03-32,maybe
4798.0,4142,card,NaN,,N
4799.0,1341,Card,4324.975610350523,2023-03-32,N
4800.0,2619,Crypto,NaN,1981-04-24,maybe
4801.0,2700,Crypto,3543,20/02/2002,
4802.0,520,Crypto,NaN,2023-03-32,maybe
4803.0,3063,Cash,NaN,2010-08-29,N
4804.0,1740,CASH,-909.6854625820004,2023-03-32,maybe
4805.0,3744,Card,4972,2023-03-32,N
4806.0,4899,card,3883,1971-12-18,maybe
4807.0,3532,CASH,3766,13/04/2020,maybe
4808.0,999999,CASH,4019.7144204548486,2023-03-32,maybe
4809.0,999999,Card,NaN,,
4810.0,3223,,71,06/01/1978,N
4811.0,1962,Cash,-631.9540338477466,2023-03-32,maybe
4812.0,262,card,NaN,,N
4813.0,899,card,NaN,2023-03-32,maybe
4814.0,4396,CASH,NaN,,N
4815.0,1060,Cash,NaN,2014-08-25,maybe
4816.0,999999,Crypto,NaN,2019-03-30,maybe
4817.0,4457,CASH,4884,2023-03-32,N
4818.0,1935,Cash,2793,2023-03-32,Y
4819.0,4147,CASH,439,,maybe
4820.0,999999,,1431.8431730403208,2023-03-32,maybe
4821.0,3162,,-603.060931292471,2023-03-32,maybe
4822.0,4344,Crypto,1477,2023-03-32,
4823.0,2896,,656.3510198005765,14/09/1995,
4824.0,1785,Card,3937,,maybe
4825.0,3385,card,4028,1997-02-03,Y
4826.0,1761,Cash,NaN,1984-04-15,Y
4827.0,2227,Cash,1099.992809238659,2023-03-32,N
4828.0,120,CASH,NaN,,N
4829.0,328,,NaN,2002-05-14,N
4830.0,999999,Crypto,1270,2023-03-32,Y
4831.0,4124,CASH,2612.522249476702,1990-12-14,maybe
4832.0,1707,Crypto,2333,,N
4833.0,4808,CASH,747,2023-03-32,maybe
4834.0,1910,Card,NaN,,maybe
4835.0,3831,card,729,2023-03-32,Y
4836.0,3658,,2859,04/01/2000,Y
4837.0,1116,Crypto,523,,N
4838.0,3367,Cash,NaN,17/10/1995,N
,999999,Crypto,NaN,11/11/2011,maybe
4840.0,1043,card,1681.4766400349972,17/02/1976,
4841.0,2029,Cash,NaN,2023-03-32,Y
4842.0,421,Cash,3916.3390541691424,2023-03-32,N
4843.0,2823,Crypto,-972.282969372397,05/06/2017,maybe
4844.0,743,card,1696,13/10/1998,Y
4845.0,3368,CASH,266.71072378479266,,N
4846.0,1463,Crypto,2701.893165207357,15/02/2024,N
4847.0,1059,card,NaN,,Y
4848.0,1447,card,2557,,
4849.0,1816,CASH,3878,,maybe
4850.0,1717,Cash,2013.9581870396341,2023-03-32,N
4851.0,717,Cash,4565.702069797094,20/08/2003,
4852.0,2003,Cash,1204.8365048589762,2016-09-20,
4853.0,3003,Card,NaN,2023-03-32,N
4854.0,4349,Cash,4289.9463114016735,,maybe
4855.0,4477,Cash,4207,1975-02-12,
4856.0,3305,Cash,2244.41168941408,,
4857.0,205,card,1110.6136842672845,01/11/2009,Y
4858.0,1963,CASH,1320,,Y
4859.0,2527,,1175,2008-10-11,
4860.0,2451,,2193.8790227589698,,N
4861.0,2708,CASH,960,2023-03-32,
4862.0,566,Cash,927,16/10/1999,N
4863.0,4023,card,NaN,15/04/1971,N
4864.0,3476,Card,NaN,,
4865.0,501,card,NaN,,Y
4866.0,3585,card,1417.345736214571,,
4867.0,609,Crypto,1594,,Y
4868.0,24,Card,NaN,2023-03-32,maybe
4869.0,1053,,1259.9607295157411,,N
4870.0,999999,CASH,-1965.0943212683399,2023-03-32,
4871.0,4638,,NaN,28/04/2003,maybe
4872.0,4964,Cash,NaN,28/10/1973,
4873.0,4161,Crypto,257,1984-10-17,Y
4874.0,2094,,995,,maybe
4875.0,3745,Card,1395,,maybe
4876.0,1052,Crypto,4189,,N
4877.0,653,,3559.435088810136,02/05/2018,maybe
4878.0,2644,Crypto,-1079.7898956042761,1979-06-06,
,1085,Cash,NaN,28/05/1981,Y
4880.0,4377,Cash,-1329.431732832654,2008-11-14,N
4881.0,3466,Card,710,1997-03-13,Y
4882.0,3763,,NaN,23/11/1990,N
4883.0,2467,CASH,NaN,2023-03-32,Y
,2389,Cash,NaN,2023-03-32,Y
4885.0,765,card,2981,2020-10-31,Y
4886.0,1759,Card,290.12436500201784,2023-03-32,
4887.0,3469,Card,1360,,maybe
4888.0,3553,Crypto,NaN,1980-05-16,N
4889.0,3012,,NaN,2023-03-32,Y
4890.0,4507,Cash,180,1997-10-14,
4891.0,1478,Cash,1917.2117420947839,,Y
4892.0,999999,Cash,2980,1971-10-27,N
4893.0,4408,,NaN,2016-03-22,Y
,999999,CASH,3475,2000-12-20,
4895.0,2162,Crypto,NaN,15/04/1992,N
4896.0,999999,Card,-990.3218065722907,2025-07-04,Y
4897.0,4415,CASH,NaN,2023-03-32,maybe
4898.0,1091,,-481.7884587470094,15/01/1994,N
4899.0,2617,Crypto,2329.0287304057038,1975-01-12,Y
4900.0,999999,,-1677.2541684790365,12/11/1998,
4901.0,4131,Card,-1334.7546980123109,2023-03-32,
4902.0,165,card,2888,06/05/1990,maybe
4903.0,4104,Crypto,1401,,N
4904.0,3483,Card,1794,2015-09-17,maybe
4905.0,1376,Cash,NaN,,maybe
4906.0,3740,,NaN,1979-05-19,maybe
4907.0,3323,card,3822,,maybe
4908.0,4798,card,-1616.0918026919228,,maybe
4909.0,2882,Crypto,1104.420185726014,2013-07-09,maybe
4910.0,722,Crypto,4943.600187728172,,Y
4911.0,2354,card,1115,2023-03-32,N
4912.0,513,Cash,NaN,25/08/2002,maybe
4913.0,1808,Crypto,NaN,11/03/1981,maybe
,1221,CASH,3328,30/12/1991,
4915.0,1921,,1974,11/03/1989,
4916.0,1470,Cash,1365.1492958334106,,N
4917.0,1658,Cash,NaN,2023-03-32,Y
4918.0,4056,CASH,1248,,N
4919.0,3697,Card,NaN,26/10/1981,Y
4920.0,4799,CASH,686,1996-10-04,Y
4921.0,3133,Cash,344.0868818604522,2023-03-32,Y
4922.0,2853,Cash,2702.0432199339084,2023-03-32,maybe
4923.0,285,Card,2606,1992-12-10,maybe
4924.0,1601,card,NaN,26/05/2010,
4925.0,999999,,NaN,22/02/2014,Y
4926.0,1526,Crypto,-766.1261991427234,2015-07-21,
4927.0,999999,Cash,1479.8996344804646,,maybe
